Index,Order ID,Cust ID,Gender,Age,Age Group,Date,Month,Status,Channel ,SKU,Category,Size,Qty,Currency,Amount,Ship-City,Ship-State,Ship-Postal-Code,Ship-Country
2569,405-2355368-5946715,2355368,Women,22,Senior,2022-10-04,October,Delivered,Amazon,VOLS510-KR-M,T-Shirt,S,1,INR,435.00,Chennai,TAMIL NADU,600020,IN
2570,402-5935026-8025108,5935026,Men,24,Senior,2022-10-04,October,Delivered,Flipkart,VOLS797-KR-XL,Sweatshirt,XL,1,INR,699.00,Mumbai,MAHARASHTRA,400058,IN
2571,405-1480702-7477937,1480702,Women,20,Junior,2022-10-04,October,Delivered,Flipkart,VOLS34-KR-NP-XXL,T-Shirt,XL,1,INR,435.00,BENGALURU,KARNATAKA,560054,IN
2572,408-0617536-8095528,617536,Women,19,Junior,2022-10-04,October,Delivered,Flipkart,VOLS579-KR-XXXL,T-Shirt,S,1,INR,549.00,KOLKATA,WEST BENGAL,700094,IN
2573,402-7336711-8482707,7336711,Women,36,Senior,2022-10-04,October,Delivered,Amazon,VOLS365-KR-1052-A-XS,T-Shirt,L,1,INR,299.00,CHENNAI,TAMIL NADU,600109,IN
2574,405-1760492-0423505,1760492,Women,20,Junior,2022-10-04,October,Delivered,Amazon,VOLS638-KR-L,Sweatshirt,L,1,INR,699.00,CHENNAI,TAMIL NADU,600084,IN
2575,406-8305563-5796338,8305563,Women,31,Senior,2022-10-04,October,Delivered,Amazon,VOLS405-KR-S,T-Shirt,M,1,INR,299.00,KOLKATA,WEST BENGAL,700107,IN
2576,402-6689439-7550711,6689439,Women,22,Senior,2022-10-04,October,Delivered,Flipkart,VOLS88-KR-NP-M,T-Shirt,3XL,1,INR,702.00,CHENNAI,TAMIL NADU,600053,IN
2577,171-4655811-4971565,4655811,Men,23,Senior,2022-10-04,October,Delivered,Amazon,VOLS9-TP-XXL,Activwear,3XL,1,INR,825.00,NAVI MUMBAI,MAHARASHTRA,400702,IN
2578,408-6942117-2634743,6942117,Men,26,Senior,2022-10-04,October,Delivered,Amazon,VOLS0-SKD-M,Sweatshirt,M,1,INR,599.00,HYDERABAD,TELANGANA,502032,IN
2579,403-8646774-6718769,8646774,Men,24,Senior,2022-10-04,October,Delivered,Amazon,VOLS23,Activwear,M,1,INR,899.00,Gorakhpur,UTTAR PRADESH,273202,IN
2580,408-5441048-7481152,5441048,Women,28,Senior,2022-10-04,October,Delivered,Amazon,VOLS716-KR-M,Sweatshirt,S,1,INR,622.00,KANNIYAKUMARI,TAMIL NADU,629701,IN
2581,407-6568007-7997963,6568007,Men,29,Senior,2022-10-04,October,Delivered,Amazon,VOLS440-KR-N-XXXL,Sweatshirt,S,1,INR,646.00,CUTTACK,ODISHA,753004,IN
2582,407-6568007-7997963,6568007,Women,25,Senior,2022-10-04,October,Delivered,Amazon,VOLS0-L,T-Shirt,S,1,INR,754.00,Sheikhpura,BIHAR,811103,IN
2583,407-6568007-7997963,6568007,Women,22,Senior,2022-10-04,October,Delivered,Amazon,VOLS83-KR-NP-M,T-Shirt,M,1,INR,530.00,GUWAHATI,ASSAM,781029,IN
2584,407-5387602-4433917,5387602,Women,34,Senior,2022-10-04,October,Delivered,Amazon,VOLS25-KR-NP-M,T-Shirt,3XL,1,INR,547.00,MANGALURU,KARNATAKA,575001,IN
2585,403-8428334-2047541,8428334,Men,26,Senior,2022-10-04,October,Delivered,Flipkart,VOLS3-SET-S,Sweatshirt,S,1,INR,759.00,BENGALURU,KARNATAKA,560097,IN
2586,405-2277430-4810765,2277430,Women,19,Junior,2022-10-04,October,Delivered,VS Website,VOLS9-TP-M,T-Shirt,XS,1,INR,561.00,JODHPUR,RAJASTHAN,342008,IN
2587,402-4912492-4977112,4912492,Men,19,Junior,2022-10-04,October,Delivered,Amazon,VOLS014-KR-178-XXXL,Sweatshirt,XXL,1,INR,597.00,TUMAKURU,KARNATAKA,572102,IN
2588,406-8120970-8505122,8120970,Men,24,Senior,2022-10-04,October,Delivered,Flipkart,VOLS4-TP-L,Activwear,XL,1,INR,771.00,MANGALURU,KARNATAKA,575015,IN
2589,403-7944441-7197955,7944441,Men,30,Senior,2022-10-04,October,Delivered,Amazon,VOLS0-KR-S,Sweatshirt,3XL,1,INR,699.00,CHENNAI,TAMIL NADU,600092,IN
2590,404-9833911-4338747,9833911,Men,24,Senior,2022-10-04,October,Delivered,Amazon,VOLS753-KR-XXXL,Activwear,XL,1,INR,725.00,KOLLAM,KERALA,691010,IN
2591,402-5887696-1986713,5887696,Men,30,Senior,2022-10-04,October,Delivered,Amazon,VOLS365-KR-1052-A-XXL,Sweatshirt,L,1,INR,478.00,davangere,KARNATAKA,577004,IN
2592,407-7502870-1811552,7502870,Women,26,Senior,2022-10-04,October,Delivered,Flipkart,VOLS8-DR-XXXL,Topwear,L,1,INR,649.00,NEW DELHI,DELHI,110015,IN
2593,408-2791842-1922753,2791842,Men,22,Senior,2022-10-04,October,Delivered,Flipkart,VOLS45-KR-NP-XXL,Sweatshirt,XL,1,INR,759.00,SRINAGAR,JAMMU & KASHMIR,190019,IN
2594,404-8468696-5062728,8468696,Women,18,Junior,2022-10-04,October,Delivered,VS Website,VOLS48-KR-NP-M,Topwear,S,1,INR,574.00,KOLACHAL,TAMIL NADU,629251,IN
2595,404-8468696-5062728,8468696,Women,24,Senior,2022-10-04,October,Delivered,Flipkart,VOLS797-KR-XXXL,Topwear,L,1,INR,574.00,Chennai,TAMIL NADU,600053,IN
2596,402-1877437-7029961,1877437,Women,26,Senior,2022-10-04,October,Delivered,Amazon,VOLS57-KR-NP-S,Sweatshirt,XXL,1,INR,699.00,NAWADA,BIHAR,805110,IN
2597,403-4620975-0936311,4620975,Men,34,Senior,2022-10-04,October,Delivered,Flipkart,VOLS08-KR-NP-S,Activwear,L,1,INR,699.00,SONIPAT,HARYANA,131029,IN
2598,406-5115583-4269946,5115583,Men,34,Senior,2022-10-04,October,Delivered,Amazon,VOLS019-KR-XXXL,Sweatshirt,3XL,1,INR,699.00,GREATER NOIDA,UTTAR PRADESH,201310,IN
2599,408-0662845-0606752,662845,Men,28,Senior,2022-10-04,October,Returned,Amazon,VOLS2-DR-L,Activwear,XS,1,INR,743.00,MADURAI,TAMIL NADU,625001,IN
2600,405-7314814-9316311,7314814,Women,21,Senior,2022-10-04,October,Delivered,Amazon,VOLS797-KR-M,T-Shirt,XS,1,INR,487.00,PILIBHIT,UTTAR PRADESH,262001,IN
2601,403-4808611-7160314,4808611,Women,31,Senior,2022-10-04,October,Delivered,Amazon,VOLS68-KR-NP-S,T-Shirt,L,1,INR,301.00,KOTHAMANGALAM,KERALA,686691,IN
2602,406-1742731-7252303,1742731,Men,24,Senior,2022-10-04,October,Delivered,Flipkart,VOLS795-KR-XL,Activwear,XL,1,INR,699.00,BENGALURU,KARNATAKA,560078,IN
2603,407-9354947-5463550,9354947,Men,28,Senior,2022-10-04,October,Delivered,VS Website,VOLS564-KR-XS,Sweatshirt,XXL,1,INR,699.00,Valsad,GUJARAT,396001,IN
2604,405-6547759-0025962,6547759,Women,22,Senior,2022-10-04,October,Delivered,Flipkart,VOLS4-TP-XXXL,T-Shirt,XL,1,INR,530.00,PERUMBAIKAD - KOTTAYAM,KERALA,686016,IN
2605,403-5257575-7344345,5257575,Women,32,Senior,2022-10-04,October,Delivered,Flipkart,VOLS613-KR-XS,Sweatshirt,L,1,INR,666.00,NEW DELHI,DELHI,110058,IN
2606,171-1405206-9429157,1405206,Women,24,Senior,2022-10-04,October,Delivered,Flipkart,VOLS3364-KR-5XL,T-Shirt,XXL,1,INR,363.00,HYDERABAD,TELANGANA,500094,IN
2607,402-7739534-5321157,7739534,Men,31,Senior,2022-10-04,October,Delivered,Amazon,VOLS4-TP-XXXL,Activwear,XXL,1,INR,496.00,NAVSARI,GUJARAT,396445,IN
2608,406-9306916-7621921,9306916,Women,28,Senior,2022-10-04,October,Delivered,VS Website,VOLS3-KR-XXXL,Sweatshirt,XL,1,INR,699.00,SHOPIAN,JAMMU & KASHMIR,192303,IN
2609,405-0270465-8569125,270465,Men,24,Senior,2022-10-04,October,Delivered,Amazon,VOLS3291-KR-6XL,Sweatshirt,M,1,INR,699.00,CHERANALLUR,KERALA,682034,IN
2610,408-5752313-4573956,5752313,Men,26,Senior,2022-10-04,October,Delivered,Flipkart,VOLS024-KR-XXXL,Sweatshirt,S,1,INR,835.00,IMPHAL,MANIPUR,795001,IN
2611,406-6078098-1689943,6078098,Men,26,Senior,2022-10-04,October,Returned,Amazon,VOLS869-DR-XXL,Gymvest,L,1,INR,299.00,VISAKHAPATNAM,ANDHRA PRADESH,531173,IN
2612,408-3889093-2825921,3889093,Women,35,Senior,2022-10-04,October,Delivered,Amazon,VOLS546-KR-XXL,Topwear,XL,1,INR,469.00,Hyderabad,TELANGANA,500010,IN
2613,403-8782945-2798760,8782945,Women,24,Senior,2022-10-04,October,Delivered,Amazon,VOLS688-TU-XL,Sweatshirt,XL,1,INR,569.00,AKOLA,MAHARASHTRA,444001,IN
2614,408-6632453-0145925,6632453,Men,23,Senior,2022-10-04,October,Delivered,Flipkart,VOLS817-KR-S,Sweatshirt,XXL,1,INR,703.00,Champawat,UTTARAKHAND,262523,IN
2615,403-3316026-5578724,3316026,Men,32,Senior,2022-10-04,October,Delivered,Amazon,VOLS78-KR-NP-S,Sweatshirt,L,1,INR,699.00,BHUBANESWAR,ODISHA,751017,IN
2616,405-9389376-4238721,9389376,Women,32,Senior,2022-10-04,October,Delivered,Flipkart,VOLS605-KR-L,Topwear,M,1,INR,513.00,GHAZIABAD,UTTAR PRADESH,201013,IN
2617,407-1196264-9825969,1196264,Women,26,Senior,2022-10-04,October,Delivered,Flipkart,VOLS93-KR-NP-S,T-Shirt,M,1,INR,729.00,CHANDIGARH,CHANDIGARH,160036,IN
2618,403-7165706-9376308,7165706,Women,19,Junior,2022-10-04,October,Delivered,Flipkart,VOLS74-KR-NP-M,Sweatshirt,3XL,2,INR,699.00,VADODARA,GUJARAT,390019,IN
2619,403-0581203-8585134,581203,Women,31,Senior,2022-10-04,October,Delivered,Amazon,VOLS660-TP-N-XXL,T-Shirt,S,1,INR,458.00,GORAKHPUR,UTTAR PRADESH,273001,IN
2620,403-0581203-8585134,581203,Women,33,Senior,2022-10-04,October,Cancelled,Flipkart,VOLS516-KR-E-XL,T-Shirt,XXL,1,INR,301.00,JAMMU,JAMMU & KASHMIR,180013,IN
2621,403-0581203-8585134,581203,Men,19,Junior,2022-10-04,October,Delivered,VS Website,VOLS68-KR-NP-M,Sweatshirt,3XL,1,INR,699.00,VELLORE,TAMIL NADU,632006,IN
2622,404-0266005-0561904,266005,Women,26,Senior,2022-10-04,October,Delivered,Amazon,VOLS05-KR-DPT-XXL,Sweatshirt,XS,1,INR,877.00,HYDERABAD,TELANGANA,500032,IN
2623,404-2593146-9305140,2593146,Men,23,Senior,2022-10-04,October,Delivered,Amazon,VOLS9-SKD-M,Activwear,L,1,INR,690.00,INDORE,MADHYA PRADESH,452016,IN
2624,408-0938923-0378717,938923,Women,25,Senior,2022-10-04,October,Delivered,Flipkart,VOLS690-TU-XXXL,Sweatshirt,S,1,INR,699.00,DHARWAD,KARNATAKA,580005,IN
2625,408-3120365-8206757,3120365,Men,26,Senior,2022-10-04,October,Returned,Amazon,VOLS797-KR-L,Activwear,L,1,INR,724.00,BENGALURU,KARNATAKA,560017,IN
2626,408-2215246-6289955,2215246,Women,21,Senior,2022-10-04,October,Delivered,Flipkart,VOLS29-KR-PP-XS,T-Shirt,XL,1,INR,487.00,AIZAWL,MIZORAM,796001,IN
2627,406-8893775-0401115,8893775,Women,31,Senior,2022-10-04,October,Delivered,Amazon,VOLS8-TP-XL,Topwear,Free,1,INR,487.00,Tanjavur,TAMIL NADU,613401,IN
2628,404-3827266-7937147,3827266,Women,26,Senior,2022-10-04,October,Delivered,Flipkart,VOLS609-KR-M,Sweatshirt,M,1,INR,699.00,Akola,MAHARASHTRA,444004,IN
2629,406-5945143-6059554,5945143,Men,30,Senior,2022-10-04,October,Delivered,Amazon,VOLS6-SKD-XL,Sweatshirt,XL,1,INR,699.00,AHMEDABAD,GUJARAT,380055,IN
2630,408-5268059-3221963,5268059,Men,27,Senior,2022-10-04,October,Delivered,Amazon,VOLS0-SKD-XL,Sweatshirt,3XL,1,INR,759.00,Noida,UTTAR PRADESH,201301,IN
2631,171-5677731-9435565,5677731,Women,24,Senior,2022-10-04,October,Delivered,Flipkart,VOLS800-KR-S,Sweatshirt,XXL,1,INR,626.00,BENGALURU,KARNATAKA,560099,IN
2632,403-3237335-3155529,3237335,Men,32,Senior,2022-10-04,October,Delivered,Flipkart,VOLS44-KR-NP-XL,Sweatshirt,3XL,1,INR,631.00,patna,BIHAR,800020,IN
2633,403-0650776-9985103,650776,Men,25,Senior,2022-10-04,October,Delivered,Amazon,VOLS11,Sweatshirt,L,1,INR,684.00,NEW DELHI,DELHI,110028,IN
2634,404-4067733-7749905,4067733,Men,26,Senior,2022-10-04,October,Delivered,Amazon,VOLS817-KR-XXL,Sweatshirt,3XL,1,INR,699.00,HOJAI,ASSAM,782435,IN
2635,408-2135168-4530739,2135168,Women,20,Junior,2022-10-04,October,Delivered,Flipkart,VOLS638-KR-S,Topwear,Free,1,INR,457.00,HYDERABAD,TELANGANA,500035,IN
2636,405-5557464-1880331,5557464,Women,20,Junior,2022-10-04,October,Delivered,Amazon,VOLS24-KR-NP-M,Topwear,Free,1,INR,599.00,SEONI,MADHYA PRADESH,480661,IN
2637,402-2156066-6289146,2156066,Women,33,Senior,2022-10-04,October,Delivered,Flipkart,VOLS37-KR-NP-S,Topwear,Free,1,INR,696.00,KAMALPUR,TRIPURA,799285,IN
2638,408-7053467-7941118,7053467,Women,23,Senior,2022-10-04,October,Delivered,Amazon,VOLS68-KR-NP-XL,Topwear,Free,1,INR,682.00,CHENNAI,TAMIL NADU,600100,IN
2639,403-3746085-3264360,3746085,Men,30,Senior,2022-10-04,October,Delivered,Amazon,VOLS481-KR-S,Sweatshirt,XS,1,INR,699.00,NEW DELHI,DELHI,110068,IN
2640,171-4089458-5440324,4089458,Women,21,Senior,2022-10-04,October,Delivered,Amazon,VOLS015-KR-XL,Topwear,Free,1,INR,537.00,PUNE,MAHARASHTRA,411047,IN
2641,404-8230258-2973900,8230258,Women,31,Senior,2022-10-04,October,Delivered,Amazon,VOLS6-SKD-S,Sweatshirt,XL,1,INR,603.00,MAVELIKKARA,KERALA,690570,IN
2642,405-6216732-6501903,6216732,Women,26,Senior,2022-10-04,October,Delivered,Flipkart,VOLS24-KR-NP-M,Topwear,Free,1,INR,666.00,SOLAPUR,MAHARASHTRA,413002,IN
2643,408-3367657-6250752,3367657,Women,31,Senior,2022-10-04,October,Delivered,Flipkart,VOLS9-KR-XS,Sweatshirt,XS,1,INR,699.00,HYDERABAD,TELANGANA,500098,IN
2644,408-3367657-6250752,3367657,Women,22,Senior,2022-10-04,October,Delivered,Amazon,VOLS800-KR-A-XXXL,Sweatshirt,S,1,INR,648.00,NEW DELHI,DELHI,110064,IN
2645,403-8105355-8798755,8105355,Women,33,Senior,2022-10-04,October,Delivered,Flipkart,VOLS013-KR-L,Topwear,Free,1,INR,824.00,BENGALURU,KARNATAKA,560093,IN
2646,404-2292039-0069110,2292039,Men,24,Senior,2022-10-04,October,Delivered,Flipkart,VOLS405-KR-XXXL,Activwear,M,1,INR,842.00,TEZPUR,ASSAM,784010,IN
2647,408-6174086-6583564,6174086,Women,29,Senior,2022-10-04,October,Delivered,Amazon,VOLS77-KR-NP-XXL,T-Shirt,4XL,1,INR,692.00,Sullurupeta,ANDHRA PRADESH,524121,IN
2648,171-5766269-8066765,5766269,Women,30,Senior,2022-10-04,October,Delivered,Amazon,VOLS6-ST-SR-XL,Topwear,Free,1,INR,387.00,SANGAREDDY,TELANGANA,502001,IN
2649,405-0504226-2015516,504226,Men,23,Senior,2022-10-04,October,Returned,Amazon,VOLS3-DR-M,Activwear,S,1,INR,648.00,BENGALURU,KARNATAKA,560061,IN
2650,406-7216661-1862761,7216661,Men,31,Senior,2022-10-04,October,Cancelled,Flipkart,VOLS68-KR-NP-XL,Gymvest,S,1,INR,721.00,DHARMADOM,KERALA,670661,IN
2651,406-7216661-1862761,7216661,Women,24,Senior,2022-10-04,October,Cancelled,Amazon,VOLS233-BLUE-KR-031-L,T-Shirt,XS,1,INR,599.00,NAVI MUMBAI,MAHARASHTRA,400614,IN
2652,404-3927520-5225166,3927520,Women,25,Senior,2022-10-04,October,Refunded,Amazon,VOLS91-KR-PP-XL,Topwear,Free,1,INR,487.00,PALGHAR,MAHARASHTRA,401201,IN
2653,407-2670547-4945109,2670547,Men,28,Senior,2022-10-04,October,Returned,VS Website,VOLS794-KR-XXXL,Activwear,3XL,1,INR,735.00,Kakkanad,KERALA,682030,IN
2654,404-5710851-5392310,5710851,Men,30,Senior,2022-10-04,October,Returned,Amazon,VOLS88-KR-NP-XXXL,Activwear,XL,1,INR,744.00,NASHIK,MAHARASHTRA,422004,IN
2655,405-7536696-3836331,7536696,Women,25,Senior,2022-10-04,October,Delivered,Amazon,VOLS234-MULTI-KR-032-S,Sweatshirt,XL,1,INR,680.00,PATNA,BIHAR,800001,IN
2656,405-9938041-9565130,9938041,Women,20,Junior,2022-10-04,October,Delivered,Amazon,VOLS55-KR-PP-S,Topwear,XXL,1,INR,354.00,CHENNAI,TAMIL NADU,600116,IN
2657,408-6781230-9692325,6781230,Women,18,Junior,2022-10-04,October,Delivered,Amazon,VOLS2100-KR-N-6XL,Topwear,Free,1,INR,318.00,chennai,TAMIL NADU,600125,IN
2658,408-0243357-7803511,243357,Women,28,Senior,2022-10-04,October,Returned,Amazon,VOLS750-KR-S,Topwear,Free,1,INR,517.00,SANGLI MIRAJ KUPWAD,MAHARASHTRA,416436,IN
2659,407-5780856-2956301,5780856,Men,26,Senior,2022-10-04,October,Delivered,Flipkart,VOLS797-KR-L,Sweatshirt,XXL,1,INR,677.00,NEW DELHI,DELHI,110017,IN
2660,407-5780856-2956301,5780856,Men,29,Senior,2022-10-04,October,Returned,Amazon,VOLS92-KR-NP-S,Activwear,S,1,INR,699.00,WARANGAL,TELANGANA,506001,IN
2661,403-3843379-5347527,3843379,Men,29,Senior,2022-10-04,October,Delivered,Amazon,VOLS98-KR-PP-S,Sweatshirt,M,1,INR,699.00,MUMBAI,MAHARASHTRA,400024,IN
2662,407-5975983-5760324,5975983,Women,23,Senior,2022-10-04,October,Delivered,Amazon,VOLS703-KR-XS,T-Shirt,L,1,INR,475.00,NEW DELHI,DELHI,110016,IN
2663,402-3266702-1363511,3266702,Men,24,Senior,2022-10-04,October,Delivered,Flipkart,VOLS792-KR-XXXL,Sweatshirt,S,1,INR,699.00,SRINAGAR,JAMMU & KASHMIR,190015,IN
2664,402-7453759-4887520,7453759,Women,31,Senior,2022-10-04,October,Delivered,Amazon,VOLS32-KR-PP-XXL,Sweatshirt,XXL,1,INR,729.00,BENGALURU,KARNATAKA,560005,IN
2665,403-6727819-0146729,6727819,Women,32,Senior,2022-10-04,October,Delivered,Flipkart,VOLS3-SET-S,Sweatshirt,M,1,INR,666.00,VIZIANAGARAM,ANDHRA PRADESH,535001,IN
2666,403-6727819-0146729,6727819,Men,20,Junior,2022-10-04,October,Delivered,Amazon,VOLS797-KR-S,T-Shirt,L,1,INR,698.00,BENGALURU,KARNATAKA,560035,IN
2667,408-4138495-0357909,4138495,Men,22,Senior,2022-10-04,October,Delivered,Amazon,VOLS100-KR-144-XXXL,T-Shirt,M,1,INR,299.00,GUWAHATI,ASSAM,781036,IN
2668,408-4138495-0357909,4138495,Men,30,Senior,2022-10-04,October,Delivered,Amazon,VOLS97-KR-NP  -M,T-Shirt,S,1,INR,432.00,KANCHIPURAM,TAMIL NADU,600125,IN
2669,403-5105579-1171548,5105579,Men,32,Senior,2022-10-04,October,Delivered,Amazon,VOLS88-KR-NP-XXL,T-Shirt,S,1,INR,449.00,REHAMBAL,JAMMU & KASHMIR,182121,IN
2670,402-1315323-5774735,1315323,Men,34,Senior,2022-10-04,October,Delivered,Flipkart,VOLS2-TP-PJ-XL,Sweatshirt,L,1,INR,455.00,Nagercoil,TAMIL NADU,629001,IN
2671,406-2797873-2309138,2797873,Men,23,Senior,2022-10-04,October,Delivered,Flipkart,VOLS800-KR-L,T-Shirt,M,1,INR,568.00,Saifai Etawah,UTTAR PRADESH,206130,IN
2672,404-4307984-4050761,4307984,Men,31,Senior,2022-10-04,October,Delivered,Amazon,VOLS26,Activwear,XS,1,INR,699.00,MUMBAI,MAHARASHTRA,400064,IN
2673,402-3423576-2533119,3423576,Men,25,Senior,2022-10-04,October,Delivered,Flipkart,VOLS794-KR-S,Sweatshirt,S,1,INR,655.00,BENGALURU,KARNATAKA,560097,IN
2674,402-1908355-3366712,1908355,Men,30,Senior,2022-10-04,October,Delivered,Amazon,VOLS24-KR-NP-L,Activwear,L,1,INR,699.00,Chennai,TAMIL NADU,600033,IN
2675,405-7358296-7555517,7358296,Men,22,Senior,2022-10-04,October,Delivered,Amazon,VOLS436-KR-XL,Activwear,3XL,1,INR,696.00,GUWAHATI,ASSAM,781171,IN
2676,404-2672188-5945944,2672188,Men,19,Junior,2022-10-04,October,Delivered,Amazon,VOLS9-KR-XXL,Activwear,M,1,INR,791.00,HYDERABAD,TELANGANA,500072,IN
2677,406-2656600-2364341,2656600,Men,29,Senior,2022-10-04,October,Delivered,Flipkart,VOLS5-DR-L,T-Shirt,S,1,INR,379.00,JAIPUR,RAJASTHAN,302029,IN
2678,402-7494198-7668301,7494198,Men,24,Senior,2022-10-04,October,Delivered,Amazon,VOLS564-KR-XXXL,Sweatshirt,XL,1,INR,635.00,CHENNAI,TAMIL NADU,600116,IN
2679,408-2644789-9586752,2644789,Men,25,Senior,2022-10-04,October,Delivered,Amazon,VOLS18,Topwear,XXL,1,INR,329.00,JAUNPUR,UTTAR PRADESH,222001,IN
2680,403-4421906-8778703,4421906,Women,33,Senior,2022-10-04,October,Delivered,Amazon,VOLS33-KR-PP-XS,T-Shirt,L,2,INR,699.00,CHENNAI,TAMIL NADU,600088,IN
2681,403-4421906-8778703,4421906,Men,27,Senior,2022-10-04,October,Delivered,Flipkart,VOLS465-KR-XS,Sweatshirt,M,1,INR,537.00,HYDERABAD,TELANGANA,500013,IN
2682,405-8791261-9032300,8791261,Men,32,Senior,2022-10-04,October,Delivered,Amazon,VOLS459-KR-XL,Activwear,XS,1,INR,771.00,KOZHIKODE,KERALA,673580,IN
2683,408-3278867-3234751,3278867,Women,19,Junior,2022-10-04,October,Delivered,Amazon,VOLS04-KR-DPT-L,T-Shirt,XXL,1,INR,521.00,Bardez,GOA,403508,IN
2684,171-1353594-0726711,1353594,Women,20,Junior,2022-10-04,October,Delivered,Amazon,VOLS3-SET-XXL,Sweatshirt,S,1,INR,626.00,TURUVEKERE,KARNATAKA,572227,IN
2685,406-2701820-0275526,2701820,Women,25,Senior,2022-10-04,October,Delivered,Flipkart,VOLS009-KR-M,T-Shirt,M,1,INR,435.00,GREATER NOIDA,UTTAR PRADESH,201306,IN
2686,403-2313715-6326717,2313715,Women,23,Senior,2022-10-04,October,Delivered,Flipkart,VOLS798-KR-XL,T-Shirt,L,1,INR,299.00,CHENNAI,TAMIL NADU,600102,IN
2687,403-2313715-6326717,2313715,Women,29,Senior,2022-10-04,October,Delivered,Flipkart,VOLS368-KR-XXL,Topwear,XXL,1,INR,518.00,Mumbai,MAHARASHTRA,400013,IN
2688,402-0935966-7641960,935966,Women,24,Senior,2022-10-04,October,Delivered,Amazon,VOLS160-KR-G-XL,Sweatshirt,M,1,INR,560.00,SONIPAT,HARYANA,131001,IN
2689,407-7101304-0401947,7101304,Men,25,Senior,2022-10-04,October,Delivered,Amazon,VOLS8-SKD-M,Activwear,XXL,1,INR,842.00,DEHRADUN,UTTARAKHAND,248001,IN
2690,406-9496251-4362724,9496251,Women,30,Senior,2022-10-04,October,Delivered,Amazon,VOLS73-KR-NP-M,T-Shirt,L,1,INR,542.00,Angamaly,KERALA,683572,IN
2691,405-3652349-3199549,3652349,Men,33,Senior,2022-10-04,October,Delivered,Amazon,VOLS60-KR-NP-L,Sweatshirt,M,1,INR,666.00,CHENNAI,TAMIL NADU,600075,IN
2692,405-4506655-0145968,4506655,Women,32,Senior,2022-10-04,October,Delivered,Amazon,VOLS3-DR-M,Sweatshirt,S,1,INR,597.00,BELAGAVI,KARNATAKA,590006,IN
2693,406-4924848-6305922,4924848,Women,22,Senior,2022-10-04,October,Returned,Amazon,VOLS461-KR-M,Sweatshirt,3XL,1,INR,699.00,HYDERABAD,TELANGANA,500084,IN
2694,403-0507131-7737160,507131,Women,20,Junior,2022-10-04,October,Delivered,Flipkart,VOLS3-SET-XXXL,T-Shirt,3XL,1,INR,382.00,GANDHINAGAR,GUJARAT,382006,IN
2695,403-4789319-5396328,4789319,Women,24,Senior,2022-10-04,October,Delivered,Amazon,VOLS3-SET-M,T-Shirt,XS,1,INR,299.00,KOZHIKODE,KERALA,673020,IN
2696,402-9120937-4556314,9120937,Women,20,Junior,2022-10-04,October,Delivered,Amazon,VOLS018-KR-XXL,T-Shirt,XXL,1,INR,502.00,CHENNAI,TAMIL NADU,600077,IN
2697,402-8036382-9123544,8036382,Women,21,Senior,2022-10-04,October,Delivered,Amazon,VOLS797-KR-L,T-Shirt,XXL,1,INR,533.00,CHENNAI,TAMIL NADU,600130,IN
2698,404-6155521-3695520,6155521,Women,28,Senior,2022-10-04,October,Delivered,Flipkart,VOLS738-KR-XL,Sweatshirt,XS,1,INR,677.00,HYDERABAD,TELANGANA,500059,IN
2699,404-6155521-3695520,6155521,Women,32,Senior,2022-10-04,October,Delivered,Amazon,VOLS009-KR-XXL,Sweatshirt,3XL,1,INR,630.00,BETTIAH,BIHAR,845438,IN
2700,404-0430156-5953153,430156,Women,31,Senior,2022-10-04,October,Delivered,Amazon,VOLS05,Sweatshirt,XL,1,INR,614.00,JODHPUR,RAJASTHAN,342005,IN
2701,404-0430156-5953153,430156,Women,20,Junior,2022-10-04,October,Delivered,VS Website,VOLS560-KR-XL,Sweatshirt,XL,1,INR,699.00,JAIPUR,RAJASTHAN,302021,IN
2702,404-6193113-7874752,6193113,Women,29,Senior,2022-10-04,October,Delivered,Amazon,VOLS363-KR-1032-XL,Sweatshirt,XL,1,INR,799.00,GUWAHATI,ASSAM,781037,IN
2703,171-9236722-2153915,9236722,Women,20,Junior,2022-10-04,October,Delivered,Amazon,VOLS74-KR-NP-L,Topwear,S,1,INR,493.00,NAVI MUMBAI,MAHARASHTRA,400701,IN
2704,171-8624117-0705116,8624117,Men,23,Senior,2022-10-04,October,Delivered,Flipkart,VOLS405-KR-L,Sweatshirt,L,1,INR,699.00,KHALILABAD,UTTAR PRADESH,272175,IN
2705,405-4171895-8027516,4171895,Women,27,Senior,2022-10-04,October,Refunded,Amazon,VOLS4-TP-PJ-XL,T-Shirt,XL,1,INR,353.00,MUMBAI,MAHARASHTRA,400083,IN
2706,405-2713354-2030715,2713354,Women,34,Senior,2022-10-04,October,Delivered,Flipkart,VOLS567-KR-XL,Sweatshirt,S,1,INR,699.00,BENGALURU,KARNATAKA,560078,IN
2707,407-8405721-1153105,8405721,Men,28,Senior,2022-10-04,October,Delivered,Amazon,VOLS20,Sweatshirt,3XL,1,INR,599.00,MUMBAI,MAHARASHTRA,400071,IN
2708,407-5598775-2746767,5598775,Men,28,Senior,2022-10-04,October,Returned,Flipkart,VOLS7-TP-M,Sweatshirt,XXL,1,INR,699.00,HYDERABAD,TELANGANA,500091,IN
2709,408-7720620-0858710,7720620,Women,31,Senior,2022-10-04,October,Delivered,Amazon,VOLS1-TP-XXL,T-Shirt,3XL,1,INR,487.00,HYDERABAD,TELANGANA,500083,IN
